	0.0000-0.0000	0.0000-0.0009	0.0009-0.0010	0.0015-0.0016	0.0016-0.0018	0.0018-0.0029	0.0029-0.0040	0.0040-0.0113	0.0113-0.0990	0.2037-0.2037	0.2037-0.2053	0.2053-0.2053	0.2053-0.2055	0.2068-0.2076	0.2084-0.2090	0.2090-0.2102	0.2102-0.2104	0.2104-0.2110	0.2110-0.2118	0.2118-0.2118	0.2118-0.2278	0.2278-0.2279	0.2279-0.2295	0.2295-0.2907	0.2907-0.2911	0.2911-0.3185	0.3189-0.3286	0.3286-0.3288	0.3288-0.3367	0.3377-0.3879	0.3879-0.3907	0.3907-0.3929	0.3929-0.3934	0.3934-0.3941	0.3941-0.4154	0.4185-0.4207	0.4207-0.4212	0.4212-0.4213	0.4213-0.4221	0.4239-0.4242	0.4249-0.6309	0.6313-0.6321	0.6453-0.6933	0.6933-0.6979	0.6979-0.6994	0.6994-0.7019	0.7019-0.7026	0.7029-0.7044	0.8170-0.8794	0.8794-0.8794	0.9298-0.9992	0.9992-1.2693	1.2693-1.4832	1.4901-1.5437	1.5437-1.5441	1.5441-1.5476	1.5476-1.5502	1.5502-8.3154	8.3154-15.1652	15.1652-16.8236	16.8236-16.8255	16.8255-20.0000	Source	Target
PAN##L-Isoleucine-e0##Clostridium_innocuum_I46	-44.48445267428153	-44.48445267428153	-44.484452675005805	-44.48445267389193	-44.48445267389193	-44.484452674641474	-44.48445267462167	-44.48445267463889	-44.484452674606075	-44.48445267445721	-44.484452674809155	-44.48445267457842	-44.48445267478607	-44.48445267462138	-44.4844526744958	-44.48445267463134	-44.48445267462738	-44.48445267456175	-44.48445267458356	-44.48445267454836	-44.48445267442407	-44.484452674617536	-44.4844526747945	-44.484452674767944	-44.4844526758306	-44.48445267577135	-44.484452675651845	-44.48445267539499	-44.48445267539567	-44.48445267518813	-44.484452675178915	-44.484452675178915	-44.484452675103235	-44.484452675114646	-44.48445267509415	-44.48445267359909	-44.484452673772005	-44.484452674495785	-44.48445267433223	-44.48445267483337	-44.48445267456473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Isoleucine-e0
PAN##fe3-e0##Clostridium_innocuum_I46	-0.9241112603170311	-0.9241112603170311	-0.9241112603246457	-0.9241112603083902	-0.9241112603083902	-0.9241112603223777	-0.9241112603219083	-0.9241112603223474	-0.924111260321828	-0.9241112603184853	-0.9241112603259146	-0.9241112603215396	-0.9241112603253313	-0.9241112603218216	-0.9241112603190695	-0.9241112603220192	-0.9241112603219618	-0.9241112603205716	-0.924111260321036	-0.9241112603202515	-0.9241112603174118	-0.9241112603217426	-0.9241112603255183	-0.9241112603249118	-0.9241112603506731	-0.9241112603471974	-0.9241112603447987	-0.9241112603393239	-0.9241112603393127	-0.924111260334927	-0.9241112603345741	-0.9241112603345741	-0.9241112603330592	-0.9241112603333151	-0.9241112603328158	-0.9241112603005549	-0.9241112603040644	-0.9241112603195225	-0.9241112603164099	-0.9241112603271927	-0.9241112603211096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	fe3-e0
L-Aspartate-e0##H+-e0##Clostridium_innocuum_I46	-0.11111111114158374	-0.11111111114158374	-1.0000000000896885	1.6250000000154048	1.6250000000154048	1.000000000001287	1.000000000001825	1.000000000001815	1.0000000000018265	-0.9999999999974177	-0.9999999999974674	-0.9999999999918276	-0.9999999999974554	-0.999999999993511	-0.9999999999977283	-0.9999999999977244	-0.9999999999923546	-0.9999999999922621	-0.9999999999922572	-0.9999999999950424	-0.999999999995023	-0.9999999999882024	-0.999999999998196	-0.9999999999981933	-0.9999999999979892	-0.9999999999980222	-1.500000000002867	-0.9999999999989	-0.9999999999988995	3.999999999968987	5.499999999960507	5.499999999960507	3.9999999999374767	3.9999999999371862	3.9999999999310933	-1.0000000000134195	-1.0000000000098017	1.0000000000027074	3.9999999999835154	-0.999999999993928	0.0	0.0	0.0	0.0	-1.0000000000006162	-1.0000000000009275	-1.0000000000005709	-1.0000000000004428	0.0	-3.4999999999947153	-3.499999999995884	1.0000000000012688	-2.1999999999996596	-0.6000000000009175	-1.400000000000213	-1.6505389999589224	-1.6505389999587574	-1.666666666666548	-1.666666666666548	-1.6666666666665964	-1.6666666666665964	-1.6666666666665964	L-Aspartate-e0	H+-e0
Spermidine-e0##H+-e0##Clostridium_innocuum_I46	2.5555555555430947	2.5555555555430947	2.9999999999890914	2.68749999997982	2.68749999997982	2.4999999999988214	3.4999999999963176	3.499999999997609	3.4999999999978546	3.4999999999988343	3.499999999997294	2.9999999999973905	3.499999999997635	5.999999999986674	3.5000000000006066	3.49999999999958	2.5000000000015072	2.499999999997724	2.4999999999991283	2.9999999999999214	3.000000000003047	3.000000000007283	3.0000000000011395	3.000000000002035	2.999999999998847	2.999999999999533	0.5000000000037907	0.5000000000017746	0.5000000000018261	0.49999999998081535	2.4999999999742166	2.4999999999742166	2.9999999999827565	2.999999999982552	2.9999999999844875	4.000000000003209	4.00000000000321	3.6000000000036825	3.000000000011433	3.9999999999999782	3.800000000001897	-18.347443175168678	10.500000000038789	10.500000000010793	4.499999999999669	4.499999999997703	4.499999999999085	4.5000000000006875	10.49999999998693	-10.499999999981156	-10.499999999986855	6.000000000003308	0.8000000000000782	3.399999999999694	2.0999999999997145	1.6928741250667467	1.6928741250670252	1.6666666666669365	1.6666666666669365	0.0	0.0	0.0	Spermidine-e0	H+-e0
Thiamin-e0##H+-e0##Clostridium_innocuum_I46	-9.444444444315756	-9.444444444315756	-19.400000000158027	12.499999999809464	12.499999999809464	2.6666666666609498	1.999999999994867	1.9999999999934477	1.9999999999918692	1.9999999999957552	1.9999999999866918	-1.0000000000154308	1.9999999999890519	-1.0000000000206914	1.4999999999995381	1.4999999999925222	-5.500000000016916	-5.5000000000053655	-5.500000000009923	-2.000000000001351	-1.999999999979193	-6.9999999999928555	0.49999999999627665	0.49999999999732747	0.49999999999468425	0.49999999999530687	0.7500000000080478	-0.5000000000027383	-0.5000000000026836	-12.999999999932315	-14.999999999914298	-14.999999999914298	-11.999999999867681	-11.999999999866178	-11.999999999855117	1.0000000000354228	1.0000000000274403	-3.999999999998412	-11.499999999942444	0.9999999999877156	-1.5000000000041245	-1.5000000000005267	-2.0000000000208824	-2.0000000000174287	-1.5000000000044744	-1.5000000000042049	-1.5000000000047264	-1.500000000004301	-2.0000000000101865	-0.24999999998776257	-0.24999999998763456	-2.5000000000184937	-0.8999999999974825	-0.7000000000068636	-0.8000000000020324	-0.8313173749953304	-0.8313173749953341	-0.8333333333336865	-0.8333333333336865	0.0	0.0	0.0	Thiamin-e0	H+-e0
N-Acetyl-D-glucosamine-e0##H+-e0##Clostridium_innocuum_I46	-1.9999999999722435	-1.9999999999722435	-5.200000000073497	4.24999999997111	4.24999999997111	1.666666666666597	1.000000000001549	1.0000000000015352	1.0000000000016245	0.9999999999998139	1.0000000000027702	2.0000000000022635	1.000000000002041	2.000000000002665	0.999999999999009	1.0000000000010265	3.000000000003676	2.999999999999835	3.000000000001389	1.9999999999990539	1.9999999999927442	4.000000000000118	1.0000000000017186	1.0000000000013851	1.0000000000069689	1.0000000000057787	0.0	0.49999999999852246	0.4999999999985288	5.499999999994536	6.499999999993125	6.499999999993125	5.999999999986555	5.99999999998683	5.999999999984784	0.0	0.0	2.400000000004506	5.999999999982916	0.0	1.2000000000047488	7.527840907190189	-240.4612108591518	-240.46121085838755	-67.86823158027006	-67.86823158022578	-67.8682315802651	-67.86823158028456	-181.11123555936913	215.23927836774857	215.23927836786902	-253.9329135489071	54.549597864858626	-101.55267168457557	-23.50153690986653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	N-Acetyl-D-glucosamine-e0	H+-e0
Folate-e0##H+-e0##Clostridium_innocuum_I46	-14.666666666602662	-14.666666666602662	-25.60000000030515	5.187499999959993	5.187499999959993	-1.1666666666633192	-1.499999999994819	-1.4999999999936207	-1.4999999999924523	0.5000000000043138	0.5000000000057939	0.0	0.5000000000064353	-1.9999999999726015	1.0000000000048845	1.000000000004949	1.0000000000144476	1.0000000000203575	1.0000000000181177	1.000000000012016	1.0000000000119884	1.000000000026582	1.000000000004989	1.0000000000040679	1.0000000000154072	1.0000000000129652	0.4999999999786384	0.4999999999888556	0.4999999999888787	0.5000000000903135	-0.4999999998837157	-0.4999999998837157	1.0000000001419183	1.0000000001429623	1.0000000001482	-0.9999999999961862	-0.9999999999967438	-0.39999999997968494	0.5000000000347667	-0.9999999999921585	-0.6999999999866211	-7.027840907191183	4.000000000007179	3.999999999986034	-0.5000000000077227	-0.5000000000098196	-0.5000000000081558	-0.5000000000073812	3.999999999968565	-11.74999999995747	-11.749999999961837	5.4999999999781926	-4.899999999993041	0.2999999999875138	-2.3000000000023864	-3.114251749865703	-3.1142517498671594	-3.166666666667811	-3.166666666667811	0.0	0.0	0.0	Folate-e0	H+-e0
N-Acetyl-D-chondrosamine-e0##H+-e0##Clostridium_innocuum_I46	-0.11111111108807425	-0.11111111108807425	0.6000000000714242	-1.500000000011218	-1.500000000011218	-1.0000000000009475	-1.0000000000013083	-1.0000000000013538	-1.0000000000013074	0.9999999999950628	1.000000000001173	1.999999999996835	1.000000000000418	1.9999999999982156	0.9999999999975244	0.9999999999995088	2.999999999998459	2.9999999999945075	2.9999999999959925	1.9999999999956939	1.9999999999892768	3.999999999991777	1.0000000000005083	1.0000000000001932	1.0000000000049394	1.0000000000039317	0.0	0.4999999999997361	0.49999999999972317	5.499999999974909	6.499999999968571	6.499999999968571	5.999999999964043	5.999999999964176	5.999999999961988	0.0	0.0	2.399999999996327	5.999999999965917	0.0	1.1999999999998314	7.527840907190046	2.0000000000031894	1.9999999999995088	0.9999999999991616	0.999999999998948	0.9999999999992046	0.9999999999991963	1.9999999999947504	-1.4999999999941802	-1.4999999999952283	6.000000000002961	-1.1999999999995778	2.3999999999985944	0.5999999999996183	0.03628725009245668	0.036287250092836586	0.0	0.0	0.0	0.0	0.0	N-Acetyl-D-chondrosamine-e0	H+-e0
O2-e0##H+-e0##Clostridium_innocuum_I46	-0.8888888888580753	-0.8888888888580753	-3.2000000000345583	3.624999999972219	3.624999999972219	1.666666666666152	1.0000000000009803	0.9999999999999372	0.9999999999991102	1.0000000000006806	0.9999999999976845	0.0	0.9999999999983873	0.0	1.0000000000013687	0.9999999999993501	-1.0000000000017053	-0.9999999999978181	-0.9999999999993793	0.0	0.0	-1.9999999999969529	0.9999999999986617	0.999999999998972	0.9999999999970081	0.9999999999974456	1.5000000000036295	0.999999999999119	0.999999999999093	-3.9999999999744555	-4.999999999967753	-4.999999999967753	-3.999999999952994	-3.9999999999531886	-3.9999999999490417	0.0	0.0	-1.599999999996433	-3.999999999975084	0.0	-0.7999999999993941	5.527840907191273	-3.000000000012747	-3.0000000000034275	-0.9999999999998255	-0.9999999999992464	-0.9999999999994222	-1.0000000000002132	-2.999999999995927	3.999999999994227	3.999999999995467	-2.0000000000023763	0.40000000000012476	-0.7999999999997246	-0.199999999999833	-0.012095750030761077	-0.012095750030881924	0.0	0.0	0.0	0.0	0.0	O2-e0	H+-e0
Riboflavin##H+-e0##Clostridium_innocuum_I46	-8.555555555391352	-8.555555555391352	-18.600000000095086	12.062499999831651	12.062499999831651	3.1666666666618393	1.4999999999980496	1.4999999999982	1.4999999999978484	1.5000000000012403	1.499999999993845	-0.9999999999992957	1.4999999999956972	-2.9999999999959543	1.500000000002144	1.499999999997192	-3.5000000000052545	-3.4999999999918137	-3.499999999997057	-0.9999999999942137	-0.9999999999783644	-2.999999999968919	0.0	0.0	0.0	0.0	1.5000000000021778	0.999999999998987	0.9999999999989662	-3.999999999963725	-5.999999999953157	-5.999999999953157	-4.999999999938615	-4.999999999938857	-4.999999999935571	-0.9999999999770659	-0.999999999980091	-2.5999999999656542	-4.999999999913464	-0.9999999999929787	-1.7999999999792426	4.527840907193518	-3.9999999999822524	-3.9999999999731557	-1.9999999999909186	-1.999999999990225	-1.9999999999909062	-1.999999999991378	-3.9999999999777045	2.999999999976033	2.9999999999756843	-2.999999999974969	-0.6000000000038024	-1.7999999999879401	-1.1999999999960798	-1.0120957500290721	-1.0120957500296355	9.578818754606573	9.578818754606573	-0.999999999998596	0.0	0.0	Riboflavin	H+-e0
PAN##H+-e0##Clostridium_innocuum_I46	4843.962134302823	4843.962134302823	8820.40682159291	-2987.4966279297378	-2987.4966279297378	-178.9726345442592	-241.66225442827778	-241.66225442839337	-241.66225442820675	-180.48832185824367	-180.48832185966108	-586.8524528549592	-180.9883218593767	-472.79457657033765	-162.98002850543645	-162.98002850595648	-562.2631116488112	-562.2631116480446	-562.2631116482877	-362.6215700767376	-362.6215700754647	-863.3834954551265	-128.05818905694807	-128.05818905684825	-128.0581890626602	-128.05818906142417	236.76658391933947	70.3031612026802	70.30316120266008	-1594.30943841295	-1966.4105113545277	-1966.4105113545277	-1792.6707886719896	-1792.6707886724641	-1792.6707886717097	-234.42219400955491	-234.42219401045452	-891.1464038390852	-1876.2327185696408	-234.42219401566854	-547.7412017985049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	H+-e0
PAN##Uracil-e0##Clostridium_innocuum_I46	-39.64223087750539	-39.64223087750539	-39.64223087808026	-39.642230876652896	-39.642230876652896	-39.64223087768615	-39.642230877660815	-39.64223087768668	-39.64223087764564	-39.642230877494846	-39.64223087779207	-39.64223087759541	-39.64223087777543	-39.64223087764704	-39.642230877557616	-39.64223087766878	-39.64223087766811	-39.64223087760142	-39.64223087762105	-39.64223087757433	-39.6422308774944	-39.64223087761304	-39.64223087779496	-39.64223087776602	-39.64223087830109	-39.64223087861217	-39.642230878523335	-39.64223087831922	-39.64223087831557	-39.64223087810727	-39.64223087808466	-39.64223087808466	-39.64223087801961	-39.642230878032656	-39.64223087801809	-39.64223087681467	-39.6422308769877	-39.64223087752846	-39.64223087737647	-39.642230877727904	-39.642230877584616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Uracil-e0
L-Aspartate-e0##L-Malate-e0##Clostridium_innocuum_I46	0.44444444442897746	0.44444444442897746	1.0000000000002454	0.3749999999860099	0.3749999999860099	0.9999999999999534	1.0000000000002085	1.0000000000001996	1.0000000000002083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L-Aspartate-e0	L-Malate-e0
Spermidine-e0##L-Malate-e0##Clostridium_innocuum_I46	0.2777777777715345	0.2777777777715345	0.0	-0.6874999999809144	-0.6874999999809144	-0.499999999999965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.49999999999905165	-0.5000000000003006	-0.49999999999984096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	L-Malate-e0
Thiamin-e0##L-Malate-e0##Clostridium_innocuum_I46	-6.22222222215719	-6.22222222215719	0.0	-9.49999999981359	-9.49999999981359	0.33333333333339016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.500000000004776	-3.5000000000008877	-3.500000000002392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	L-Malate-e0
N-Acetyl-D-glucosamine-e0##L-Malate-e0##Clostridium_innocuum_I46	-1.999999999986026	-1.999999999986026	0.0	-2.249999999970789	-2.249999999970789	0.3333333333333039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000013312	1.000000000000054	1.0000000000005738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	N-Acetyl-D-glucosamine-e0	L-Malate-e0
Folate-e0##L-Malate-e0##Clostridium_innocuum_I46	-7.8333333333012805	-7.8333333333012805	-0.9999999999994934	-7.187499999955948	-7.187499999955948	-0.8333333333336176	-0.9999999999996851	-0.9999999999995578	-0.9999999999993392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	L-Malate-e0
N-Acetyl-D-chondrosamine-e0##L-Malate-e0##Clostridium_innocuum_I46	-0.5555555555439134	-0.5555555555439134	-1.0000000000001934	-0.49999999998976985	-0.49999999998976985	-0.9999999999999629	-1.0000000000001592	-1.0000000000001619	-1.000000000000154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999994527	0.9999999999981373	0.9999999999986314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	N-Acetyl-D-chondrosamine-e0	L-Malate-e0
O2-e0##L-Malate-e0##Clostridium_innocuum_I46	-1.4444444444288493	-1.4444444444288493	0.0	-1.6249999999724434	-1.6249999999724434	0.333333333333327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0000000000005513	-0.9999999999992469	-0.9999999999997643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	L-Malate-e0
Riboflavin##L-Malate-e0##Clostridium_innocuum_I46	-6.277777777694772	-6.277777777694772	0.0	-8.062499999834934	-8.062499999834934	0.8333333333333592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.50000000000125	-2.4999999999967386	-2.4999999999984794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	L-Malate-e0
PAN##L-Malate-e0##Clostridium_innocuum_I46	2454.69096317541	2454.69096317541	-30.586966284819155	2809.281837042434	2809.281837042434	0.7578436573862614	-30.586966284692434	-30.58696628469619	-30.58696628467623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-199.64154157142474	-199.6415415711735	-199.64154157125466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Malate-e0
L-Aspartate-e0##L-Alanine-e0##Clostridium_innocuum_I46	-0.11111111114195805	-0.11111111114195805	-1.0000000000902654	2.8750000000424274	2.8750000000424274	1.0000000000013352	1.0000000000021187	1.0000000000020997	1.000000000002123	1.0000000000037428	1.0000000000167804	1.0000000000056857	1.0000000000166986	1.0000000000012867	0.9999999999943997	1.0000000000011833	1.0000000000092344	1.0000000000042293	1.0000000000042304	1.0000000000041798	1.000000000004197	1.0000000000041938	1.0000000000108447	1.0000000000065943	1.0000000000070832	1.000000000007057	0.0	0.0	0.0	0.0	0.0	0.0	-2.9999999999793787	-2.999999999979275	-2.999999999977281	-12.999999999771457	-12.999999999829292	-0.9999999999994262	1.9999999999891487	2.000000000027619	0.0	0.0	0.0	0.0	0.999999999999072	0.999999999998574	0.9999999999991188	0.9999999999993294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L-Aspartate-e0	L-Alanine-e0
Spermidine-e0##L-Alanine-e0##Clostridium_innocuum_I46	-0.44444444445704834	-0.44444444445704834	0.0	1.0624999999416183	1.0624999999416183	0.4999999999989813	1.9999999999970486	1.9999999999983997	1.9999999999987261	1.9999999999998148	0.9999999999892089	1.9999999999986027	0.9999999999896794	-6.500000000003664	6.4999999999951275	5.49999999999908	4.000000000001934	1.9999999999988491	1.9999999999996765	2.000000000000595	2.0000000000025766	2.000000000002605	2.000000000006809	5.000000000006899	4.999999999998898	5.000000000000482	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000053384	1.0000000000054055	1.000000000004758	2.999999999949758	2.999999999949806	0.6000000000009288	0.0	0.0	0.40000000000180513	-22.531494435741855	0.0	0.0	6.00000000000006	5.999999999996902	5.999999999998873	6.000000000001503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	L-Alanine-e0
Thiamin-e0##L-Alanine-e0##Clostridium_innocuum_I46	-9.444444444314094	-9.444444444314094	-19.4000000001583	31.499999999425437	31.499999999425437	1.999999999997321	0.9999999999971003	0.9999999999955596	0.9999999999938286	0.9999999999978281	-5.000000000069507	0.9999999999905052	-5.000000000064719	1.5000000000005165	12.499999999993449	5.499999999994342	-5.000000000019955	0.9999999999979449	0.9999999999952616	1.0000000000012166	1.0000000000153688	1.0000000000022882	-4.000000000025812	-0.5000000000116896	-0.5000000000181983	-0.5000000000168653	0.0	0.0	0.0	0.0	0.0	0.0	5.999999999956352	5.999999999955817	5.999999999952206	31.999999999414207	31.99999999954172	2.0000000000005436	-5.499999999962822	-5.5000000000590585	-0.5000000000036137	-0.5000000000001503	0.0	0.0	-0.500000000006736	-0.5000000000063094	-0.500000000007134	-0.5000000000064212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamin-e0	L-Alanine-e0
N-Acetyl-D-glucosamine-e0##L-Alanine-e0##Clostridium_innocuum_I46	-0.9999999999719429	-0.9999999999719429	-4.200000000073818	9.749999999909402	9.749999999909402	2.0000000000005	1.0000000000017641	1.0000000000017388	1.0000000000018407	0.9999999999997551	3.0000000000193094	1.0000000000015568	3.000000000017758	0.0	-1.9999999999988738	0.0	3.0000000000045066	0.9999999999997017	1.0000000000006168	0.9999999999989299	0.9999999999948957	1.0000000000001035	3.0000000000133307	2.0000000000066893	2.000000000020465	2.0000000000179443	0.0	0.0	0.0	0.0	0.0	0.0	-0.9999999999951888	-0.999999999995271	-0.9999999999946168	-12.999999999748013	-12.999999999802363	1.4000000000010309	4.999999999989052	5.000000000035187	2.600000000004784	9.151855553068282	59.34997529888672	59.34997529849918	-113.24300397936581	-113.24300397929471	-113.24300397935419	-113.24300397938528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	N-Acetyl-D-glucosamine-e0	L-Alanine-e0
Folate-e0##L-Alanine-e0##Clostridium_innocuum_I46	-10.666666666602215	-10.666666666602215	-21.600000000306814	21.562499999861448	21.562499999861448	2.500000000002773	2.0000000000049614	2.000000000006213	2.0000000000075513	2.0000000000048037	3.0000000000323594	4.000000000013548	3.0000000000339644	13.000000000003872	0.9999999999918155	1.0000000000039238	1.0000000000181861	4.0000000000109965	4.000000000009674	4.0000000000096225	4.000000000009569	4.0000000000093925	4.000000000023981	1.000000000013418	1.0000000000415175	1.000000000036356	0.0	0.0	0.0	0.0	0.0	0.0	2.9999999999548623	2.9999999999544964	2.9999999999527542	-1.0000000000345697	-1.0000000000257259	2.600000000005027	3.5000000000217635	3.500000000032756	2.9000000000121573	-3.6518555530703942	0.0	0.0	4.499999999986169	4.499999999982744	4.499999999985371	4.499999999986591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	L-Alanine-e0
N-Acetyl-D-chondrosamine-e0##L-Alanine-e0##Clostridium_innocuum_I46	-0.11111111108776545	-0.11111111108776545	0.6000000000718795	-2.5000000000309273	-2.5000000000309273	-1.0000000000009988	-1.0000000000015496	-1.000000000001603	-1.0000000000015512	-1.0000000000073193	3.000000000007917	0.9999999999977912	3.0000000000065024	0.0	-1.9999999999946447	0.0	2.9999999999982765	0.9999999999969446	0.9999999999978317	0.9999999999962141	0.9999999999920988	0.9999999999973246	3.0000000000056968	2.0000000000021427	2.0000000000138396	2.0000000000117026	0.0	0.0	0.0	0.0	0.0	0.0	-0.9999999999877024	-0.9999999999877457	-0.9999999999870393	-12.999999999713332	-12.999999999768043	1.399999999999089	4.999999999978219	5.000000000024477	2.600000000000013	9.15185555306821	0.0	0.0	0.9999999999987952	0.9999999999984672	0.9999999999988507	0.9999999999988267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	N-Acetyl-D-chondrosamine-e0	L-Alanine-e0
O2-e0##L-Alanine-e0##Clostridium_innocuum_I46	-0.888888888857718	-0.888888888857718	-3.2000000000346702	6.874999999914769	6.874999999914769	1.0000000000000324	0.0	0.0	0.0	0.0	-2.0000000000151408	0.0	-2.000000000013665	0.9999999999994149	2.9999999999971765	0.999999999999574	-2.000000000002065	0.0	0.0	0.0	0.0	0.0	-2.0000000000104716	-1.0000000000049094	-1.0000000000097007	-1.000000000008852	0.0	0.0	0.0	0.0	0.0	0.0	1.9999999999843938	1.9999999999844515	1.9999999999831117	9.999999999799934	9.999999999841787	0.40000000000086794	-1.9999999999840299	-2.0000000000150693	-0.39999999999945757	6.151855553069275	0.0	0.0	-2.0000000000000293	-1.9999999999990743	-1.99999999999928	-2.000000000000572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	L-Alanine-e0
